District Code ,School Code,School Name,Grade,Number Enrolled
4320,012,BROOKHAVEN HIGH SCHOOL,Secondary GED,*
4320,012,BROOKHAVEN HIGH SCHOOL,Total Enrollment,787
4320,016,LIPSEY SCHOOL,Pre-Kindergarten,N/A
4320,016,LIPSEY SCHOOL,Special Education Pre-K,N/A
4320,016,LIPSEY SCHOOL,Kindergarten,N/A
4320,016,LIPSEY SCHOOL,Special Education Kindergarten,N/A
4320,016,LIPSEY SCHOOL,Elementary Special Education,*
4320,016,LIPSEY SCHOOL,Grade 1,N/A
4320,016,LIPSEY SCHOOL,Grade 2,N/A
4320,016,LIPSEY SCHOOL,Grade 3,N/A
4320,016,LIPSEY SCHOOL,Grade 4,N/A
4320,016,LIPSEY SCHOOL,Grade 5,190
4320,016,LIPSEY SCHOOL,Grade 6,227
4320,016,LIPSEY SCHOOL,Grade 7,N/A
4320,016,LIPSEY SCHOOL,Grade 8,N/A
4320,016,LIPSEY SCHOOL,Grade 9,N/A
4320,016,LIPSEY SCHOOL,Grade 10,N/A
4320,016,LIPSEY SCHOOL,Grade 11,N/A
4320,016,LIPSEY SCHOOL,Grade 12,N/A
4320,016,LIPSEY SCHOOL,Secondary Special Education,N/A
4320,016,LIPSEY SCHOOL,Secondary GED,N/A
4320,016,LIPSEY SCHOOL,Total Enrollment,*
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Special Education Pre-K,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Kindergarten,290
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Elementary Special Education,*
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 1,283
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 2,247
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 3,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 4,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 5,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 6,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 7,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 8,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 9,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 10,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 11,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Grade 12,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Secondary Special Education,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Secondary GED,N/A
4320,020,MAMIE MARTIN ELEMENTARY SCHOOL,Total Enrollment,*
4400,000,District Level Data,Pre-Kindergarten,65
4400,000,District Level Data,Special Education Pre-K,N/A
4400,000,District Level Data,Kindergarten,411
4400,000,District Level Data,Special Education Kindergarten,*
4400,000,District Level Data,Elementary Special Education,53
4400,000,District Level Data,Grade 1,379
4400,000,District Level Data,Grade 2,379
4400,000,District Level Data,Grade 3,372
4400,000,District Level Data,Grade 4,400
4400,000,District Level Data,Grade 5,375
4400,000,District Level Data,Grade 6,364
4400,000,District Level Data,Grade 7,361
4400,000,District Level Data,Grade 8,397
4400,000,District Level Data,Grade 9,430
4400,000,District Level Data,Grade 10,366
4400,000,District Level Data,Grade 11,361
4400,000,District Level Data,Grade 12,334
4400,000,District Level Data,Secondary Special Education,24
4400,000,District Level Data,Secondary GED,20
4400,000,District Level Data,Total Enrollment,5096
4400,002,CALEDONIA ELEMENTARY SCHOOL,Pre-Kindergarten,26
4400,002,CALEDONIA ELEMENTARY SCHOOL,Special Education Pre-K,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Kindergarten,196
4400,002,CALEDONIA ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Elementary Special Education,*
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 1,149
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 2,172
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 3,165
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 4,165
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 5,170
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 6,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 7,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 8,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 9,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 10,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 11,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Grade 12,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Secondary Special Education,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Secondary GED,N/A
4400,002,CALEDONIA ELEMENTARY SCHOOL,Total Enrollment,*
4400,004,CALEDONIA HIGH SCHOOL,Pre-Kindergarten,N/A
4400,004,CALEDONIA HIGH SCHOOL,Special Education Pre-K,N/A
4400,004,CALEDONIA HIGH SCHOOL,Kindergarten,N/A
4400,004,CALEDONIA HIGH SCHOOL,Special Education Kindergarten,N/A
4400,004,CALEDONIA HIGH SCHOOL,Elementary Special Education,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 1,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 2,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 3,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 4,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 5,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 6,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 7,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 8,N/A
4400,004,CALEDONIA HIGH SCHOOL,Grade 9,175
4400,004,CALEDONIA HIGH SCHOOL,Grade 10,118
4400,004,CALEDONIA HIGH SCHOOL,Grade 11,132
4400,004,CALEDONIA HIGH SCHOOL,Grade 12,137
4400,004,CALEDONIA HIGH SCHOOL,Secondary Special Education,*
4400,004,CALEDONIA HIGH SCHOOL,Secondary GED,*
4400,004,CALEDONIA HIGH SCHOOL,Total Enrollment,562
4400,006,CALEDONIA MIDDLE SCHOOL,Pre-Kindergarten,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Special Education Pre-K,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Kindergarten,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Special Education Kindergarten,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Elementary Special Education,*
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 1,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 2,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 3,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 4,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 5,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 6,161
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 7,157
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 8,163
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 9,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 10,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 11,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Grade 12,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Secondary Special Education,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Secondary GED,N/A
4400,006,CALEDONIA MIDDLE SCHOOL,Total Enrollment,*
4400,010,WEST LOWNDES MIDDLE SCHOOL,Pre-Kindergarten,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Special Education Pre-K,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Kindergarten,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Special Education Kindergarten,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Elementary Special Education,*
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 1,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 2,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 3,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 4,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 5,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 6,25
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 7,27
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 8,35
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 9,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 10,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 11,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Grade 12,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Secondary Special Education,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Secondary GED,N/A
4400,010,WEST LOWNDES MIDDLE SCHOOL,Total Enrollment,*
4400,012,WEST LOWNDES HIGH SCHOOL,Pre-Kindergarten,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Special Education Pre-K,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Kindergarten,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Special Education Kindergarten,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Elementary Special Education,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 1,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 2,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 3,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 4,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 5,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 6,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 7,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 8,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 9,45
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 10,44
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 11,44
4400,012,WEST LOWNDES HIGH SCHOOL,Grade 12,34
4400,012,WEST LOWNDES HIGH SCHOOL,Secondary Special Education,N/A
4400,012,WEST LOWNDES HIGH SCHOOL,Secondary GED,*
4400,012,WEST LOWNDES HIGH SCHOOL,Total Enrollment,*
4400,014,NEW HOPE ELEMENTARY SCHOOL,Pre-Kindergarten,29
4400,014,NEW HOPE ELEMENTARY SCHOOL,Special Education Pre-K,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Kindergarten,170
4400,014,NEW HOPE ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Elementary Special Education,18
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 1,184
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 2,168
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 3,163
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 4,196
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 5,169
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 6,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 7,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 8,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 9,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 10,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 11,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Grade 12,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Secondary Special Education,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Secondary GED,N/A
4400,014,NEW HOPE ELEMENTARY SCHOOL,Total Enrollment,1097
4400,016,NEW HOPE HIGH SCHOOL,Pre-Kindergarten,N/A
4400,016,NEW HOPE HIGH SCHOOL,Special Education Pre-K,N/A
4400,016,NEW HOPE HIGH SCHOOL,Kindergarten,N/A
4400,016,NEW HOPE HIGH SCHOOL,Special Education Kindergarten,N/A
4400,016,NEW HOPE HIGH SCHOOL,Elementary Special Education,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 1,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 2,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 3,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 4,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 5,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 6,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 7,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 8,N/A
4400,016,NEW HOPE HIGH SCHOOL,Grade 9,210
4400,016,NEW HOPE HIGH SCHOOL,Grade 10,204
4400,016,NEW HOPE HIGH SCHOOL,Grade 11,185
4400,016,NEW HOPE HIGH SCHOOL,Grade 12,163
4400,016,NEW HOPE HIGH SCHOOL,Secondary Special Education,15
4400,016,NEW HOPE HIGH SCHOOL,Secondary GED,11
4400,016,NEW HOPE HIGH SCHOOL,Total Enrollment,788
4400,018,NEW HOPE MIDDLE SCHOOL,Pre-Kindergarten,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Special Education Pre-K,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Kindergarten,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Special Education Kindergarten,*
4400,018,NEW HOPE MIDDLE SCHOOL,Elementary Special Education,18
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 1,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 2,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 3,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 4,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 5,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 6,178
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 7,177
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 8,199
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 9,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 10,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 11,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Grade 12,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Secondary Special Education,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Secondary GED,N/A
4400,018,NEW HOPE MIDDLE SCHOOL,Total Enrollment,*
4400,028,WEST LOWNDES ELEMENTARY,Pre-Kindergarten,*
4400,028,WEST LOWNDES ELEMENTARY,Special Education Pre-K,N/A
4400,028,WEST LOWNDES ELEMENTARY,Kindergarten,45
4400,028,WEST LOWNDES ELEMENTARY,Special Education Kindergarten,*
4400,028,WEST LOWNDES ELEMENTARY,Elementary Special Education,*
4400,028,WEST LOWNDES ELEMENTARY,Grade 1,46
4400,028,WEST LOWNDES ELEMENTARY,Grade 2,39
4400,028,WEST LOWNDES ELEMENTARY,Grade 3,44
4400,028,WEST LOWNDES ELEMENTARY,Grade 4,39
4400,028,WEST LOWNDES ELEMENTARY,Grade 5,36
4400,028,WEST LOWNDES ELEMENTARY,Grade 6,N/A
4400,028,WEST LOWNDES ELEMENTARY,Grade 7,N/A
4400,028,WEST LOWNDES ELEMENTARY,Grade 8,N/A
4400,028,WEST LOWNDES ELEMENTARY,Grade 9,N/A
4400,028,WEST LOWNDES ELEMENTARY,Grade 10,N/A
4400,028,WEST LOWNDES ELEMENTARY,Grade 11,N/A
4400,028,WEST LOWNDES ELEMENTARY,Grade 12,N/A
4400,028,WEST LOWNDES ELEMENTARY,Secondary Special Education,N/A
4400,028,WEST LOWNDES ELEMENTARY,Secondary GED,N/A
4400,028,WEST LOWNDES ELEMENTARY,Total Enrollment,249
4420,000,District Level Data,Pre-Kindergarten,160
4420,000,District Level Data,Special Education Pre-K,N/A
4420,000,District Level Data,Kindergarten,441
4420,000,District Level Data,Special Education Kindergarten,N/A
4420,000,District Level Data,Elementary Special Education,24
4420,000,District Level Data,Grade 1,395
4420,000,District Level Data,Grade 2,382
4420,000,District Level Data,Grade 3,339
4420,000,District Level Data,Grade 4,333
4420,000,District Level Data,Grade 5,340
4420,000,District Level Data,Grade 6,323
4420,000,District Level Data,Grade 7,320
4420,000,District Level Data,Grade 8,299
4420,000,District Level Data,Grade 9,333
4420,000,District Level Data,Grade 10,293
4420,000,District Level Data,Grade 11,237
4420,000,District Level Data,Grade 12,274
4420,000,District Level Data,Secondary Special Education,20
4420,000,District Level Data,Secondary GED,*
4420,000,District Level Data,Total Enrollment,4516
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Pre-Kindergarten,40
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Special Education Pre-K,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Kindergarten,105
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Elementary Special Education,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 1,95
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 2,77
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 3,68
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 4,72
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 5,75
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 6,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 7,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 8,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 9,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 10,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 11,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Grade 12,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Secondary Special Education,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Secondary GED,N/A
4420,008,STOKES BEARD ELEMENTARY SCHOOL,Total Enrollment,532
4420,016,COLUMBUS HIGH SCHOOL,Pre-Kindergarten,N/A
4420,016,COLUMBUS HIGH SCHOOL,Special Education Pre-K,N/A
4420,016,COLUMBUS HIGH SCHOOL,Kindergarten,N/A
4420,016,COLUMBUS HIGH SCHOOL,Special Education Kindergarten,N/A
4420,016,COLUMBUS HIGH SCHOOL,Elementary Special Education,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 1,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 2,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 3,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 4,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 5,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 6,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 7,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 8,N/A
4420,016,COLUMBUS HIGH SCHOOL,Grade 9,333
4420,016,COLUMBUS HIGH SCHOOL,Grade 10,293
4420,016,COLUMBUS HIGH SCHOOL,Grade 11,237
4420,016,COLUMBUS HIGH SCHOOL,Grade 12,274
4420,016,COLUMBUS HIGH SCHOOL,Secondary Special Education,*
4420,016,COLUMBUS HIGH SCHOOL,Secondary GED,*
4420,016,COLUMBUS HIGH SCHOOL,Total Enrollment,1137
4420,018,COLUMBUS MIDDLE SCHOOL,Pre-Kindergarten,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Special Education Pre-K,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Kindergarten,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Special Education Kindergarten,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Elementary Special Education,*
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 1,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 2,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 3,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 4,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 5,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 6,323
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 7,320
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 8,299
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 9,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 10,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 11,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Grade 12,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Secondary Special Education,11
4420,018,COLUMBUS MIDDLE SCHOOL,Secondary GED,N/A
4420,018,COLUMBUS MIDDLE SCHOOL,Total Enrollment,*
4420,024,COOK ELEMENTARY SCHOOL,Pre-Kindergarten,40
4420,024,COOK ELEMENTARY SCHOOL,Special Education Pre-K,N/A
4420,024,COOK ELEMENTARY SCHOOL,Kindergarten,120
4420,024,COOK ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
4420,024,COOK ELEMENTARY SCHOOL,Elementary Special Education,22
4420,024,COOK ELEMENTARY SCHOOL,Grade 1,114
4420,024,COOK ELEMENTARY SCHOOL,Grade 2,116
4420,024,COOK ELEMENTARY SCHOOL,Grade 3,111
4420,024,COOK ELEMENTARY SCHOOL,Grade 4,114
4420,024,COOK ELEMENTARY SCHOOL,Grade 5,113
4420,024,COOK ELEMENTARY SCHOOL,Grade 6,N/A
4420,024,COOK ELEMENTARY SCHOOL,Grade 7,N/A
4420,024,COOK ELEMENTARY SCHOOL,Grade 8,N/A
4420,024,COOK ELEMENTARY SCHOOL,Grade 9,N/A
4420,024,COOK ELEMENTARY SCHOOL,Grade 10,N/A
4420,024,COOK ELEMENTARY SCHOOL,Grade 11,N/A
4420,024,COOK ELEMENTARY SCHOOL,Grade 12,N/A
4420,024,COOK ELEMENTARY SCHOOL,Secondary Special Education,N/A
4420,024,COOK ELEMENTARY SCHOOL,Secondary GED,N/A
4420,024,COOK ELEMENTARY SCHOOL,Total Enrollment,750
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Pre-Kindergarten,20
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Special Education Pre-K,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Kindergarten,54
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Elementary Special Education,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 1,37
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 2,51
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 3,38
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 4,43
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 5,44
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 6,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 7,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 8,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 9,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 10,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 11,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Grade 12,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Secondary Special Education,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Secondary GED,N/A
4420,032,FAIRVIEW ELEMENTARY SCHOOL,Total Enrollment,287
4420,036,FRANKLIN ACADEMY,Pre-Kindergarten,20
4420,036,FRANKLIN ACADEMY,Special Education Pre-K,N/A
4420,036,FRANKLIN ACADEMY,Kindergarten,81
4420,036,FRANKLIN ACADEMY,Special Education Kindergarten,N/A
4420,036,FRANKLIN ACADEMY,Elementary Special Education,N/A
4420,036,FRANKLIN ACADEMY,Grade 1,76
4420,036,FRANKLIN ACADEMY,Grade 2,59
4420,036,FRANKLIN ACADEMY,Grade 3,70
4420,036,FRANKLIN ACADEMY,Grade 4,56
4420,036,FRANKLIN ACADEMY,Grade 5,68
4420,036,FRANKLIN ACADEMY,Grade 6,N/A
4420,036,FRANKLIN ACADEMY,Grade 7,N/A
4420,036,FRANKLIN ACADEMY,Grade 8,N/A
4420,036,FRANKLIN ACADEMY,Grade 9,N/A
4420,036,FRANKLIN ACADEMY,Grade 10,N/A
4420,036,FRANKLIN ACADEMY,Grade 11,N/A
4420,036,FRANKLIN ACADEMY,Grade 12,N/A
4420,036,FRANKLIN ACADEMY,Secondary Special Education,N/A
4420,036,FRANKLIN ACADEMY,Secondary GED,N/A
4420,036,FRANKLIN ACADEMY,Total Enrollment,430
4420,056,SALE ELEMENTARY SCHOOL,Pre-Kindergarten,40
4420,056,SALE ELEMENTARY SCHOOL,Special Education Pre-K,N/A
4420,056,SALE ELEMENTARY SCHOOL,Kindergarten,81
4420,056,SALE ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
4420,056,SALE ELEMENTARY SCHOOL,Elementary Special Education,N/A
4420,056,SALE ELEMENTARY SCHOOL,Grade 1,73
4420,056,SALE ELEMENTARY SCHOOL,Grade 2,79
4420,056,SALE ELEMENTARY SCHOOL,Grade 3,52
4420,056,SALE ELEMENTARY SCHOOL,Grade 4,48
4420,056,SALE ELEMENTARY SCHOOL,Grade 5,40
4420,056,SALE ELEMENTARY SCHOOL,Grade 6,N/A
4420,056,SALE ELEMENTARY SCHOOL,Grade 7,N/A
4420,056,SALE ELEMENTARY SCHOOL,Grade 8,N/A
4420,056,SALE ELEMENTARY SCHOOL,Grade 9,N/A
4420,056,SALE ELEMENTARY SCHOOL,Grade 10,N/A
4420,056,SALE ELEMENTARY SCHOOL,Grade 11,N/A
4420,056,SALE ELEMENTARY SCHOOL,Grade 12,N/A
4420,056,SALE ELEMENTARY SCHOOL,Secondary Special Education,N/A
4420,056,SALE ELEMENTARY SCHOOL,Secondary GED,N/A
4420,056,SALE ELEMENTARY SCHOOL,Total Enrollment,413
4500,000,District Level Data,Pre-Kindergarten,30
4500,000,District Level Data,Special Education Pre-K,61
4500,000,District Level Data,Kindergarten,931
4500,000,District Level Data,Special Education Kindergarten,18
4500,000,District Level Data,Elementary Special Education,104
4500,000,District Level Data,Grade 1,1050
4500,000,District Level Data,Grade 2,901
4500,000,District Level Data,Grade 3,911
4500,000,District Level Data,Grade 4,899
4500,000,District Level Data,Grade 5,911
4500,000,District Level Data,Grade 6,1001
4500,000,District Level Data,Grade 7,997
4500,000,District Level Data,Grade 8,993
4500,000,District Level Data,Grade 9,1011
4500,000,District Level Data,Grade 10,999
4500,000,District Level Data,Grade 11,861
4500,000,District Level Data,Grade 12,834
4500,000,District Level Data,Secondary Special Education,24
4500,000,District Level Data,Secondary GED,12
4500,000,District Level Data,Total Enrollment,12548
4500,002,MADISON CO PRE SCHOOL,Pre-Kindergarten,N/A
